"COMPANY","BUSINESSUNIT","ASSET","ASSETNAME","EQUIPMENTTYPE","PARENTASSET","COMPANYLEVEL"
"ORANGE","AND-MATEO","400012840","TUBERIAS COMBUSTIBLE","TUBCMB","503044972",7
"ORANGE","AND-MATEO","502539541","ANALIZADOR RED Nº1 CGBT_1","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","502558775","ANALIZADOR RED Nº6 CGSAI_1","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","502558806","ANALIZADOR RED Nº5 CRECT_2","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","502558808","ANALIZADOR RED Nº4 RECT_1","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","502558862","ANALIZADOR RED Nº3 CBT_10_RESERVA","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","502558891","ANALIZADOR RED Nº2 CBT_4_GENERAL CLIMA","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","503044970","CCONM_1_GE FIJO/MOVIL_1_PB_SALA GRUPOS","CDRCBT","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","503086835","ANALIZADOR RED Nº8 CGBT_1 GRUPO","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","503501409","CL_13_UN INT_PB_MSC_STULZ","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","503501410","CL_13-A_UN EXT_PB_MSC_STULZ","CLPCPA","503501409",7
"ORANGE","AND-MATEO","503501411","CL_14_UN INT_PB_MSC_STULZ","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","503501412","CL_14-A_UN EXT_PB_MSC_STULZ","CLPCPA","503501411",7
"ORANGE","MAD-ULISE","MAD-ULISE-CLT","ULISES CLIMA TECNICO","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-COM","ULISES COMUNICACIONES","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-EYT","ULISES ELEVADORES Y TRANSPORTE","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-ILU","ULISES ILUMINACION","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-OBC","ULISES OBRA CIVIL","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","400009039","BOMBA 6/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009060","BOMBA 10/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009061","BOMBA 11/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009062","BOMBA 11/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009063","BOMBA 12/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009064","BOMBA 12/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009065","VENT. EXTRACCION CUARTO P-1","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009066","VENT. EXTRACCION 1 MSC1","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009067","VENT. IMPULSION 2 MSC1","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009068","VENT. EXTRACCION 3 MSC2","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009069","VENT. EXTRACCION 3.1 MSC2","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009070","VENT. IMPULSION 4 MSC2","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009071","VENT. IMPULSION 5 EDIFICIO","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009072","VENT. EXTRACCION 6 EDIFICIO","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009073","VENT. EXTRACCION 7 S. TECNICA P3","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009074","VENT. IMPULSION 8 S.TECNICA P3","VNTVNA","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009075","VENT. EXTRACCION 9 P0","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009076","VENT. IMPULSION 10 P0","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009077","VENT. EXTRACCION 11 ALMACEN","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009078","VENT. IMPULSION 12 ALMACEN","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009079","VENT. EXTRACCION 13 PARKING","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009080","VENT. EXTRACCION 14 PARKING","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009081","VENT. EXTRACCION 15 P0","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","MAD-ULISE-CLC","ULISES CLIMA CONFORT","SD","01-MAD-ULISE",5
"ORANGE","AND-MATEO","AND-MATEO-SAI","MATEO SAI'S","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-SEG","MATEO SEGURIDAD","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-SYC","MATEO SUPERVISION Y CONTROL","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","500847933","TRANSFORMADOR DE ALTA TENSION","ALTCTR","AND-MATEO-ATE",6
"ORANGE","AND-MATEO","400012719","CGBT_1_PB_SALA ENERGIA","CDRCBT","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","400012720","CBT_1_SSGG_P1_OFICINAS_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012724","CBT_2_SSGG_PB_SALA CONTROL_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012725","CBT_3_SSGG_PB_MSC_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","503501413","CL_14-B_UN EXT_PB_MSC_STULZ","CLPCPA","503501411",7
"ORANGE","AND-MATEO","503501414","CL_15_UN INT_PB_MSC_STULZ","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","503501415","CL_15-A_UN EXT_PB_MSC_STULZ","CLPCPA","503501414",7
"ORANGE","AND-MATEO","503501416","CL_15-B_UN EXT_PB_MSC_STULZ","CLPCPA","503501414",7
"ORANGE","CAT-GARCI","400000138","VENTILADOR EXTRACCION V-10 (MSC)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000139","VENTILADOR EXTRACCION V-11(SALA TÉCNICA)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000180","CL_01_S-1_UN INT_SALA CX Nº 1","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","AND-MATEO","503501438","CL_17_UN INT_PB_SALAS TECNICAS_STULZ","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","503501440","CL_17_UN EXT_PB_SALAS TECNICAS_STULZ","CLPCPA","503501438",7
"ORANGE","AND-MATEO","503557737","ANALIZADOR RED Nº7 CGSAI_1","MDDANB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","600000001","INTERRUPTOR  HORARIO","INTHOR","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","600000002","LINEAS ELECTRICAS","REDELE","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","600000003","VENTILADOR Nº13 PARKIN INTERIOR","SD","AND-MATEO-CLT",6
"ORANGE","MAD-ULISE","MAD-ULISE-FYS","ULISES FONTANERIA Y SANEAMIENTO","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-GEL","ULISES GRUPO ELECTROGENO","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-PCI","ULISES PROTECCION INCENDIOS","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-RES","ULISES RESIDUOS Y MEDIO AMBIENTE","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-SAI","ULISES SAI'S","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-SEG","ULISES SEGURIDAD","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","400009306","TECHOS","OBCTEC","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009082","VENT. EXTRACCION 16 P0","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009083","VENT. EXTRACCION 17 ASEOS P4","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009084","VENT. IMPULSION 18 ESCALERAS","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009085","VENT. IMPULSION 19 ESC. EMERG","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009086","VENT. EXTRACCION 20 VENDING P2","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009087","VENT. EXTRACCION 21 BATERIAS P2","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009088","VENT. EXTRACCION 22 MSC2","VNTVNC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009090","CLC_Enfriadora_01_MC QUAY 1","ENCAWC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009091","CLC_Enfriadora_02_MC QUAY 2","ENCAWC","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009093","COMPUERTAS CORTAFUEGOS MOTORIZADAS","SD","MAD-ULISE-PCI",6
"ORANGE","MAD-ULISE","400009094","COMPUERTAS MOTORIZADAS TROX","SD","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009095","VASO EXPANSION","CLCVEX","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009096","VASO EXPANSION","CLCVEX","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009097","VASO EXPANSION","CLCVEX","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009098","FILTROS COLADOR AGUA","SD","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009149","TUBERIAS AGUA FRIA CLT","SD","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009150","RED CONDUCTOS DE CLIMATIZACION","CNDCDU","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009151","RED CONDUCTOS DE VENTILACION","CNDCND","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009152","TUBERIAS GAS REFRIGERANTE CLIMA","TUBCRF","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009153","TERMO ELECTRICO PT0","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009154","TERMO ELECTRICO PT1M","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009155","TERMO ELECTRICO 3 PT1F","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009156","TERMO ELECTRICO 4 PT1MINUS","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009157","TERMO ELECTRICO 5 PT2M","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","CAT-GARCI","CAT-GARCI-ATE","GARCI ALTA TENSION","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-ALI","GARCI BAJA TENSION","SISALI","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-CLC","GARCI CLIMA CONFORT","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-CLT","GARCI CLIMA TECNICO","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-COM","GARCI COMUNICACIONES","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-EYT","GARCI ELEVADORES Y TRANSPORTE","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-FYS","GARCI FONTANERIA Y SANEAMIENTO","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-GEL","GARCI GRUPO ELECTROGENO","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-ILU","GARCI ILUMINACION","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-OBC","GARCI OBRA CIVIL","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-PCI","GARCI PROTECCION INCENDIOS","SD","02-CAT-GARCI",5
"ORANGE","MAD-ULISE","400009028","CL_01_UN INT_P0_UNIFLAIR 1 SAI","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009029","CL_02_UN INT_P0_UNIFLAIR 2 SAI","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009032","BOMBA 3/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009033","BOMBA 3/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009034","BOMBA 4/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009035","BOMBA 4/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009036","BOMBA 5/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009037","BOMBA 5/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009038","BOMBA 6/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009040","BOMBA 7/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009041","BOMBA 7/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009042","BOMBA 8/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009043","BOMBA 8/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009044","BOMBA 13/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009045","BOMBA 13/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009046","BOMBA 14/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009047","BOMBA 14/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009048","ENFRIADORA_01_RC","ENTAWC","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009049","ENFRIADORA_02_RC","ENTAWC","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009050","ENFRIADORA_03_RC","ENTAWC","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009051","TUBERIAS AGUA CLIMA","TUBCWF","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009052","VALVULERIA TUBERIAS CLC","VLGCVA","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009053","BOMBA 1/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","CAT-GARCI","CAT-GARCI-RES","GARCI RESIDUOS Y MEDIO AMBIENTE","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-SAI","GARCI SAI'S","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-SEG","GARCI SEGURIDAD","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","CAT-GARCI-SYC","GARCI SUPERVISION Y CONTROL","SD","02-CAT-GARCI",5
"ORANGE","CAT-GARCI","400000001","BOMBA CLIMA BSF /1","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000002","BOMBA CLIMA BSF /2","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000003","BOMBA CLIMA BSC /1","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000004","BOMBA CLIMA BSC /2","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000005","BOMBA CLIMA BP 1/1","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000006","BOMBA CLIMA BP 1/2","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000007","BOMBA CLIMA BP 2/1","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000008","BOMBA CLIMA BP 2/2","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000012B","CLC_11-B UN EXT CLIMATIZADOR CL3 VAV","SD","CAT-GARCI-CLC",6
"ORANGE","MAD-ULISE","400009260B","CBT_19_P2_PATINILLO_SERVICIOS COMUNES 1","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","502116327B","CSAI_09_P2_PATINILLO_SERVICIOS COMUNES","CDRCBT","400009249B",8
"ORANGE","CAL-FORJA","500004960B","BAT SAI_OFICINA_02 SALA BAT (60KVA)","SAIBAT","CAL-FORJA-SAI",6
"ORANGE","CAT-GARCI","400000015","VASO EXPANSIÓN CIRCUITO FRIO CLIMA","CLCVEX","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000016","VASO EXPANSIÓN CIRCUITO CALOR CLIMA","CLCVEX","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000017","ACUMULADOR CIRCUITO FRIO CLIMA","CLCACU","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000018","ACUMULADOR CIRCUITO CALOR CLIMA","CLCACU","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000019","ENFRIADORA_01","ENCAWC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000020","ENFRIADORA_02","ENCAWC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000021","TUBERIAS AGUA SANITARIA CLIMA CONFORT","TUBSAN","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000022","VALVULERIA TUBERIAS CLC","VLGVLA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000024","BOMBA CLIMA BFF /1","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000435","CANALIZACIONES ELECTRICAS","SD","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","400000436","LINEAS ELECTRICAS","SD","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","400000437","TOMAS ELECTRICAS","SD","CAT-GARCI-ALI",6
"ORANGE","MAD-ULISE","01-MAD-ULISE","MSC Madrid/Ulises","SD","MA1",4
"ORANGE","MUR-NICAR","03-MUR-NICAR","MSC Murcia/Nicaragua","SD","MUR",4
"ORANGE","AND-MATEO","400012718","CBT_4_GENERAL CLIMA_PB_PASILLO TECNICO","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012727","CBT_10_RESERVA_PB_MSC","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012728","CBT_5_SSGG_PB_SALA TECNICA_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012730","CSAI_BAT_1_PB_SALA BATERIAS","CDRCBT","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","400012731","CBT_6_SSGG_PB_GARITA_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012733","CBT_7_SSGG_PB_SALA ENERGIA_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012734","CBT_8_SSGG_PB_SALA TX-2_ALUB+F","CDRCBT","400012719",7
"ORANGE","MAD-ULISE","400009158","TERMO ELECTRICO 6 PT2F","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009159","TERMO ELECTRICO 7 PT2MINUS","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009160","TERMO ELECTRICO 8 PT3M","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009161","TERMO ELECTRICO 9 PT3F","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009162","TERMO ELECTRICO 10 PT3MINUS","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009163","TERMO ELECTRICO 11 PT4M","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009054","BOMBA 1/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009055","BOMBA 2/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009056","BOMBA 2/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009057","BOMBA 9/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009058","BOMBA 9/2","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009059","BOMBA 10/1","BMBTCE","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","400009164","TERMO ELECTRICO 12 PT4F","ACSTEE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009165","TUBERIAS AGUA SANITARIA","TUBSAN","MAD-ULISE-FYS",6
"ORANGE","CAT-GARCI","400000025","BOMBA CLIMA BFC /1","BMBCCE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000026","FILTRO AGUA  ARENA CIRCUITO FRIO CLIMA","SD","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000027","FILTRO AGUA  ARENA CIRCUITO CALOR CLIMA","SD","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000028","CLC_01 UN EXT B/C ARCHIVO SOTANO 3","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000029","CLC_11 UN EXT B/C RECEPCIÓN Nº 1","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000030","CLC_12 UN EXT B/C RECEPCIÓN Nº 2","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000031","CLC_13 UN EXT B/C PLANTA 2 Nº 1","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000033","CLC_14 UN EXT B/C PLANTA 2 Nº 2","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000035","CLC_15 UN EXT B/C PLANTA 3 Nº 1","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000037","CLC_16 UN EXT B/C PLANTA 3 Nº 2","CLPCPE","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000039","CLC_06 UN EXT VRV SOTANO 1 Nº 1","VRNUEV","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000040","CLC_07 UN EXT VRV SOTANO 1 Nº 2","VRNUEV","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000041","CLC_08 UN EXT VRV SOTANO 1 Nº 3","VRNUEV","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000042","CLC_09 UN EXT VRV SAI","VRNUEV","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000043","CLC_10 UN EXT VRV SALA DE BATERIAS","VRNUEV","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000044","REGULADOR CAUDAL 1 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000045","REGULADOR CAUDAL 2 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000046","REGULADOR CAUDAL 4 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000047","REGULADOR CAUDAL 5 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000048","REGULADOR CAUDAL 6 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000049","REGULADOR CAUDAL 8 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000050","REGULADOR CAUDAL 9 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000051","REGULADOR CAUDAL 10 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000052","REGULADOR CAUDAL 12 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000053","REGULADOR CAUDAL 14 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000054","REGULADOR CAUDAL 15 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000055","REGULADOR CAUDAL 17 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000056","REGULADOR CAUDAL 18 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000057","REGULADOR CAUDAL 19 P1","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000058","REGULADOR CAUDAL 1 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000059","REGULADOR CAUDAL 2 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000060","REGULADOR CAUDAL 3 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","MAD-ULISE","400009089","VENT. EXTRACCION 23 S. BATE","VNTVNA","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009092","COMPUERTAS REGULACION MANUAL TROX","SD","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","400009279","RAMPA HIDRAULICA","TRNMON","MAD-ULISE-EYT",6
"ORANGE","MAD-ULISE","400009284","DEPOSITO COMBUSTIBLE 1","DPSCMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009285","DEPOSITO COMBUSTIBLE 2","DPSCMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009286","DEPOSITO COMBUSTIBLE 3","DPSCMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009287","DEPOSITO COMBUSTIBLE 4","DPSCMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009288","BOMBAS TRANSPORTE GASOIL","GRPBMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009289","TUBERIAS COMBUSTIBLE","TUBCMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009290","GRUPO ELECTROGENO_1 (800 KVA)","GRPGRP","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009291","GRUPO ELECTROGENO_2 (800 KVA)","GRPGRP","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009292","GRUPO ELECTROGENO_3 (800 KVA)","GRPGRP","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","400009314","PUERTA AUTOMÁTICA DE ACCESO PARKING","OBCPAA","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","600000077","PUERTA AUTOM. MUELLE DE CARGA","OBCPAA","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","502113924","CSAI_13_P2_S. SIST_B","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","400009272","CSAI_12_P2_S. SIST_A","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","502116326","CSAI_14_P3_PATINILLO_SERVICIOS COMUNES","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","400009330","MECANISMOS ELECTRICOS","SD","MAD-ULISE-ILU",6
"ORANGE","MAD-ULISE","400009332","MÓDULO INTEGRACIÓN CUBIERTA","ATCMOI","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009335","MÓDULO INTEGRACIÓN P2","ATCMOI","MAD-ULISE-SYC",6
